Date,time,drone,flight_number,height,temperature,windspeed,first_last ,wind_direction ,target,duration_of_look_Caliban,number_of_look_Caliban,duration_of_submerge_Caliban ,duration_of_look_Cooper,number_of_look_Cooper,duration_of_submerge_Cooper,duration_of_look_Bailey,number_of_look_Bailey,duration_of_submerge_Bailey,duration_of_look_Reef,number_of_look_Reef,duration_of_submerge_Reef,duration_of_look_Ely,number_of_look_Ely,duration_of_submerge_Ely_,duration_of_look_Juniper,number_of_look_juniper,duration_of_submerge_Juniper,duration_of_look_Brighton,number_of_look_Brighton,duration_of_submerge_Brighton_,duration_of_look_Hinson,number_of_look_hinson_,duration_of_submerge_Hinson_,duration_of_look_Marley,number_of_look_Marley,duration_of_submerge_Marley,duration_of_look_Devon,number_of_look_devon,duration_of_submerge_Devon,duration_of_look_Cirrus,number_of_look_Cirrus,duration_of_submerge_Cirrus
6/1/2022,20:00,Enterprise,10,260,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,10,0,0,8,0,0,10,0,0,10,0,0,8.83,0,0,8.31,0,0,10,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,250,75,16,,Southeast,Ely,0,0,10,0,0,10,3.85,1,2.91,0,0,8.93,0,0,10,0,0,10,0,0,10,0,0,9.14,0,0,10,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,240,75,16,,Southeast,Ely,0,0,9.71,0,0,8.76,1.88,1,2.21,0,0,10,0,0,5.73,0,0,10,0,0,10,0,0,10,0,0,1.56,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,230,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.2,0,0,10,0,0,10,0,0,1.28,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,220,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,6.95,0,0,10,0,0,8.23,0,0,10,0,0,10,0,0,10,0,0,8.55,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,210,75,16,,Southeast,Ely,0,0,9.2,0,0,9.5,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,200,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,10,0,0,9.21,0,0,10,0,0,10,0,0,3.93,0,0,8.44,0,0,10,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,190,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,10,0,0,9.91,0,0,4.47,0,0,10,0,0,10,0,0,10,1.61,1,10,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,180,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,10,0,0,8.7,0,0,10,0,0,10,0,0,10,1.33,1,7.53,0,0,10,0,0,10,0,0,0
6/1/2022,20:00,Enterprise,10,170,75,16,,Southeast,Ely,0,0,10,1.13,1,8.05,1.21,1,10,0,0,10,0,0,10,0,0,8.31,0,0,10,0,0,8.93,2.78,1,10,0,0,0,0,0,0
6/1/2022,20:00,Enterprise,10,160,75,16,,Southeast,Ely,0,0,8.03,0,0,7.86,0,0,10,0,0,8.45,0,0,10,0,0,7.45,0,0,10,0,0,8.51,3.43,1,10,0,0,4.66,0,0,0
6/1/2022,20:00,Enterprise,10,150,75,16,,Southeast,Ely,0,0,8.71,0,0,10,0,0,10,0,0,9.1,0,0,10,0,0,8.66,0,0,10,0,0,8.68,0,0,10,0,0,8.4,0,0,10
6/1/2022,20:00,Enterprise,10,140,75,16,,Southeast,Ely,0,0,9.73,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,19.15,1,8.75,0,0,10,0,0,2.98
6/1/2022,20:00,Enterprise,10,130,75,16,,Southeast,Ely,0,0,9.21,0,0,10,0,0,7.1,0,0,8.73,3.73,1,10,0,0,10,0,0,8.01,0,0,9.45,0,0,10,0,0,9.6,0,0,10
6/1/2022,20:00,Enterprise,10,120,75,16,,Southeast,Ely,0,0,10,1.38,1,10,0,0,0,0,0,9.16,0,0,8.23,0,0,9.1,0,0,10,0,0,8.78,0,0,10,0,0,10,0,0,10
6/1/2022,20:00,Enterprise,10,110,75,16,,Southeast,Ely,0,0,8.55,0,0,8.88,0,0,7.1,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,2.86,0,0,10,0,0,10
6/1/2022,20:00,Enterprise,10,100,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,3.18
6/1/2022,20:00,Enterprise,10,90,75,16,,Southeast,Ely,0,0,8.73,0,0,8.4,0,0,10,4.85,1,10,0,0,10,0,0,9.1,0,0,0.56,0,0,10,0,0,10,0,0,10,0,0,10
6/1/2022,20:00,Enterprise,10,80,75,16,,Southeast,Ely,0,0,10,0,0,10,0,0,9.7,0,0,8.66,0,0,8.89,0,0,8.9,0,0,10,0,0,9.1,,,,,,,,,
6/1/2022,20:00,Enterprise,10,70,75,16,,Southeast,Ely,,,,,,,0,0,10,0,0,8.53,0,0,10,0,0,9.21,0,0,3.95,0,0,8.3,,,,,,,,,
6/1/2022,20:00,Enterprise,10,60,75,16,,Southeast,Ely,,,,,,,0,0,8.71,0,0,9.33,0,0,10,0,0,10,0,0,8.2,0,0,9.21,,,,,,,,,
6/1/2022,20:00,Enterprise,10,50,75,16,,Southeast,Ely,,,,,,,0,0,10,0,0,10,8.1,1,10,0,0,10,0,0,10,0,0,10,,,,,,,,,
6/1/2022,20:00,Enterprise,10,40,75,16,,Southeast,Ely,,,,,,,0,0,10,3.48,1,10,0,0,10,1.6,1,10,1.61,1,10,1.62,1,10,,,,,,,,,
6/1/2022,20:00,Enterprise,10,30,75,16,,Southeast,Ely,,,,,,,4,2,10,8.65,3,8.51,11.88,3,4.98,9.36,1,10,9.96,2,8.36,13.4,1,8.33,,,,,,,,,
6/1/2022,20:00,Enterprise,10,20,75,16,,Southeast,Ely,,,,,,,2.88,1,10,1.73,1,10,,,,,,,4.56,1,10,4.49,1,10,,,,,,,,,
6/2/2022,6:00,Enterprise,11,300,76,16,2,East,Juniper,3.8,1,10,5.18,1,10,2.45,1,10,0,0,10,0,0,0,0,0,10,0,0,6.81,0,0,10,0,0,5.76,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,290,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,9.39,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,6.48,1,10,0,0,2.95,0,0,10
6/2/2022,6:00,Enterprise,11,280,76,16,2,East,Juniper,0,0,9.1,0,1,8.18,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.91,0,0,10,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,270,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,10,0,0,2.58,0,0,10,0,0,5.44,0,0,10,0,0,10,0,0,9.03,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,260,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,9.8,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.7,0,0,10,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,250,76,16,2,East,Juniper,0,0,8.9,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,240,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,3.12,0,0,7.46,0,0,10,9.7,1,5.15,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,230,76,16,2,East,Juniper,0,0,8.13,0,0,8.66,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,220,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,210,76,16,2,East,Juniper,0,0,9.11,0,0,10,0,0,10,0,0,9.1,0,0,7.53,0,0,6.53,3.5,1,10,0,0,10,0,0,0,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,200,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,10,0,0,8.13,0,0,10,0,0,10,0,0,10,0,0,10,0,0,5.65,10.1,1,3.5,0,0,10
6/2/2022,6:00,Enterprise,11,190,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,7.56,0,0,8.48,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.88,0,0,8.18,0,0,10
6/2/2022,6:00,Enterprise,11,180,76,16,2,East,Juniper,0,0,10,6.58,1,10,4.71,1,10,0,0,10,0,0,10,0,0,10,0,0,7.26,0,0,9.21,0,0,10,3.31,1,10,0,0,0
6/2/2022,6:00,Enterprise,11,170,76,16,2,East,Juniper,0,0,10,0,0,10,2.58,1,10,0,0,7.28,0,0,0,0,0,6.9,0,0,10,0,0,10,0,0,9.31,0,0,5.61,0,0,0
6/2/2022,6:00,Enterprise,11,160,76,16,2,East,Juniper,0,0,8.1,7.55,1,10,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0
6/2/2022,6:00,Enterprise,11,150,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,8.14,0,0,8.73,0,0,10,0,0,10,0,0,10,0,0,0
6/2/2022,6:00,Enterprise,11,140,76,16,2,East,Juniper,8.81,1,10,0,0,10,0,0,10,0,0,9.76,0,0,6.71,0,0,7.53,0,0,7.81,0,0,8.33,0,0,10,5.73,1,10,0,0,8.23
6/2/2022,6:00,Enterprise,11,130,76,16,2,East,Juniper,0,0,9.66,0,0,10,0,0,10,0,0,10,0,0,9.06,0,0,10,2.1,1,9.8,0,0,7.23,0,0,10,0,0,10,0,0,6.4
6/2/2022,6:00,Enterprise,11,120,76,16,2,East,Juniper,11.86,1,10,0,0,10,0,0,0,0,0,10,2.45,1,10,0.83,1,6.35,0.54,1,10,0,0,9.2,5.1,1,10,10.51,1,3.96,0,0,10
6/2/2022,6:00,Enterprise,11,110,76,16,2,East,Juniper,0,0,10,0,0,10,0,0,1.23,0,0,10,0,0,5.71,4.78,1,7.6,0,0,10,0,0,10,6.58,1,8.85,18.8,1,10,0,0,10
6/2/2022,6:00,Enterprise,11,100,76,16,2,East,Juniper,0,0,10,0,0,6.65,0,0,10,0,0,10,0,0,4.1,0,0,10,0,0,10,0,0,10,0,0,9.78,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,90,76,16,2,East,Juniper,0,0,9.23,0,0,9.7,0,0,10,0,0,5.55,0,0,10,0,0,10,0,0,10,0,0,3.36,0,0,9.6,0,0,8.5,0,0,10
6/2/2022,6:00,Enterprise,11,80,76,16,2,East,Juniper,,, ,,,,0,0,10,4.06,1,9.4,0,0,7.01,0,0,10,0,0,10,0,0,10,3.01,1,10,0,0,10,0,0,10
6/2/2022,6:00,Enterprise,11,70,76,16,2,East,Juniper,3.43,1,10,4.21,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,,,,,,,,,
6/2/2022,6:00,Enterprise,11,60,76,16,2,East,Juniper,,,,,,,0,0,10,0,0,8.8,0,0,10,0,0,7.99,0,0,10,0,0,10,,,,,,,,,
6/2/2022,6:00,Enterprise,11,50,76,16,2,East,Juniper,,,,,,,0,0,10,0,0,10,2.05,1,8.66,7.41,1,10,0,0,10,0,0,10,,,,,,,,,
6/2/2022,6:00,Enterprise,11,40,76,16,2,East,Juniper,,,,,,,0,0,10,0,0,10,7.67,2,9.29,0,0,10,7.91,2,10,0,0,7.68,,,,,,,,,
6/2/2022,6:00,Enterprise,11,30,76,16,2,East,Juniper,,,,,,,,,,,,,6.75,1,8.4,3.65,1,10,5.65,1,10,0,0,10,,,,,,,,,
6/2/2022,20:00,Mini 2,10,300,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,5.08,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,2.8,0,0,10
6/2/2022,20:00,Mini 2,10,290,78,13,,East,Devon,0,0,9.12,0,0,8.45,0,0,9.04,0,0,9.36,0,0,10,0,0,9.6,0,0,9.28,0,0,10,0,0,8.51,0,0,0,0,0,10
6/2/2022,20:00,Mini 2,10,280,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,7.88,0,0,8.53,0,0,8.65,0,0,9.09,0,0,7.01,0,0,3.7,0,0,10
6/2/2022,20:00,Mini 2,10,270,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.42,0,0,10,0,0,10,0,0,10,0,0,7.41,7.33,1,10
6/2/2022,20:00,Mini 2,10,260,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.76,0,0,10,0,0,8.22,0,0,9.46,0,0,7.78,0,0,10,0,0,10
6/2/2022,20:00,Mini 2,10,250,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.21,0,0,10,0,0,10.75,0,0,10
6/2/2022,20:00,Mini 2,10,240,78,13,,East,Devon,0,0,2.49,0,0,8.85,0,0,10,0,0,10,3.76,1,10,0,0,7.1,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.88
6/2/2022,20:00,Mini 2,10,230,78,13,,East,Devon,0,0,0,0,0,7.7,0,0,10,0,0,10,0,0,7.16,0,0,9.22,0,0,10,0,0,10,0,0,10,0,0,4,0,0,0
6/2/2022,20:00,Mini 2,10,220,78,13,,East,Devon,0,0,0,0,0,10,0,0,10,0,0,9,0,0,5.5,0,0,10,0,0,8.45,0,0,8.33,0,0,10,0,0,5.45,0,0,0
6/2/2022,20:00,Mini 2,10,210,78,13,,East,Devon,0,0,10,0,0,10,0,0,8.2,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0
6/2/2022,20:00,Mini 2,10,200,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0
6/2/2022,20:00,Mini 2,10,190,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.33,0,0,8.1,0,0,10,0,0,10,0,0,10,0,0,10,0,0,5.86
6/2/2022,20:00,Mini 2,10,180,78,13,,East,Devon,0,0,8.5,0,0,8.99,0,0,8.74,0,0,9.16,0,0,3.15,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/2/2022,20:00,Mini 2,10,170,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/2/2022,20:00,Mini 2,10,160,78,13,,East,Devon,0,0,10,0,0,10,5.53,1,10,0,0,10,0,0,10,9.31,1,10,0,0,10,0,0,8.63,0,0,10,0,0,10,0,0,2.36
6/2/2022,20:00,Mini 2,10,150,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.7,0,0,8.85,0,0,3.21,0,0,10,0,0,1.78
6/2/2022,20:00,Mini 2,10,140,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,7.55,0,0,7.78,0,0,0,0,0,5.25,0,0,7.38
6/2/2022,20:00,Mini 2,10,130,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,8.78,0,0,10,0,0,10,0,0,8.3,0,0,10,0,0,0.74,0,0,5,0,0,10
6/2/2022,20:00,Mini 2,10,120,78,13,,East,Devon,0,0,10,0,0,10,0,0,8.53,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.05,0,0,0,0,0,10,0,0,9.25
6/2/2022,20:00,Mini 2,10,110,78,13,,East,Devon,0,0,8.54,0,0,9.01,0,0,10,0,0,10,0,0,9.31,0,0,10,0,0,10,0,0,10,0,0,10,4.01,2,8.21,0,0,10
6/2/2022,20:00,Mini 2,10,100,78,13,,East,Devon,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,6.88,1,10
6/2/2022,20:00,Mini 2,10,90,78,13,,East,Devon,1.6,1,10,0,0,10,0,0,10,0,0,10,0,0,10,,,,0,0,10,0,0,10,0,0,10,0,0,10,,,
6/2/2022,20:00,Mini 2,10,80,78,13,,East,Devon,,,,,,,,,,,,,,,,,,,0,0,10,0,0,10,0,0,10,0,0,10,,,
6/2/2022,20:00,Mini 2,10,70,78,13,,East,Devon,,,,,,,,,,,,,,,,,,,0,0,10,0,0,10,0,0,10,0,0,3.97,,,
6/2/2022,20:00,Mini 2,10,60,78,13,,East,Devon,,,,,,,,,,,,,,,,,,,0,0,10,0,0,10,0,0,10,0,0,0,,,
6/2/2022,20:00,Mini 2,10,50,78,13,,East,Devon,,,,,,,,,,,,,,,,,,,0,0,10,0,0,10,9.78,1,10,8.01,1,0,,,
6/2/2022,20:00,Mini 2,10,40,78,13,,East,Devon,,,,,,,,,,,,,,,,,,,6.9,1,10,2.06,1,10,13.06,1,10,13.03,1,10,,,
6/2/2022,20:00,Mini 2,10,30,78,13,,East,Devon,,,,,,,,,,,,,,,,,,,9.56,1,10,6.1,1,10,10.14,1,10,12.18,1,10,,,
6/3/2022,6:00,Mini 2,11,300,76,8,,North,Brighton,3.43,1,8.95,0.9,1,10,0,0,8.83,0,0,10,0,0,10,0,0,10,0,0,8.46,12.21,1,0,0,0,10,0,0,10,0,0,0
6/3/2022,6:00,Mini 2,11,290,76,8,,North,Brighton,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,5.21,1,7.98,13.71,1,10,3.03,1,8,0,0,3.01
6/3/2022,6:00,Mini 2,11,280,76,8,,North,Brighton,0,0,10,0,0,10,0,0,0,0,0,10,0,0,10,0,0,9.75,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,270,76,8,,North,Brighton,0,0,10,0,0,10,13.45,1,0,2.46,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,3.65,1,8.04
6/3/2022,6:00,Mini 2,11,260,76,8,,North,Brighton,0,0,10,0,0,2.81,0,0,0,0,0,9.1,0,0,10,0,0,10,0,0,10,17.75,1,10,0,0,10,0,0,9.13,0,0,10
6/3/2022,6:00,Mini 2,11,250,76,8,,North,Brighton,0,0,0,0,0,3.75,0,0,0,0,0,4.5,3.33,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,240,76,8,,North,Brighton,0,0,0,12.28,1,10,0,0,0,0,0,0,0,0,10,4.16,1,9.63,0,0,7.1,0,0,6.55,0,0,4.1,0,0,8.91,0,0,10
6/3/2022,6:00,Mini 2,11,230,76,8,,North,Brighton,0,0,0,0,0,7.8,0,0,10,0,0,2.11,0,0,10,0,0,9.1,3.38,1,6.43,13.71,1,0,0,0,0,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,220,76,8,,North,Brighton,0,0,0,0,0,10,0,0,10,0,0,3.18,0,0,5.99,0,0,9.22,0,0,10,6.03,1,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,210,76,8,,North,Brighton,4.33,1,10,0,0,10,0,0,7.55,0,0,10,0,0,0,0,0,10,0,0,9.72,7.86,1,7,0,0,8.48,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,200,76,8,,North,Brighton,0,0,10,0,0,10,0,0,10,2.7,1,10,0,0,3.3,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,190,76,8,,North,Brighton,3,1,10,0,0,5.16,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,10.34,1,5.25,0.87,1,10
6/3/2022,6:00,Mini 2,11,180,76,8,,North,Brighton,0,0,10,0,0,0,0,0,10,0,0,9.21,0,0,10,0,0,10,0,0,10,11.33,1,10,0,0,10,10.33,1,2,0,0,10
6/3/2022,6:00,Mini 2,11,170,76,8,,North,Brighton,0,0,10,0,0,0,0,0,10,0,0,9.61,0,0,2.3,0,0,8.91,0,0,10,12.31,1,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,160,76,8,,North,Brighton,0,0,8.72,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,150,76,8,,North,Brighton,5.63,1,10,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,9.95,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,140,76,8,,North,Brighton,0,0,10,0,0,0,0,0,10,0,0,8.63,0,0,10,0,0,10,9.7,1,8.16,10.9,1,10,0,0,10,0,0,9.36,0,0,10
6/3/2022,6:00,Mini 2,11,130,76,8,,North,Brighton,0,0,8.11,2.36,1,0,3.9,1,10,0,0,9.15,0,0,88.7,0,0,8.88,0,0,5,0,0,4.5,0,0,10,0,0,9.66,0,0,7.66
6/3/2022,6:00,Mini 2,11,120,76,8,,North,Brighton,3.05,1,10,0,0,8.98,4.94,1,7.75,0,0,10,0,0,10,0,0,8.76,0,0,7.58,0,0,6.71,0,0,10,8.87,1,10,0,0,10
6/3/2022,6:00,Mini 2,11,110,76,8,,North,Brighton,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,6.78,1,5.04,0,0,10,0,0,10,0,0,8.3,0,0,10
6/3/2022,6:00,Mini 2,11,100,76,8,,North,Brighton,0,0,10,3.51,1,10,0,0,10,0,0,10,0,0,10,2.68,1,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,5.89
6/3/2022,6:00,Mini 2,11,90,76,8,,North,Brighton,0.58,1,8.36,4.18,1,10,,,,,,,,,,,,,0,0,6.81,0,0,10,0,0,10,0,0,10,0,0,10
6/3/2022,6:00,Mini 2,11,80,76,8,,North,Brighton,,,,,,,,,,,,,,,,,,,0,0,7.81,0,0,10,0,0,10,0,0,9.2,0,0,10
6/3/2022,6:00,Mini 2,11,70,76,8,,North,Brighton,,,,,,,,,,,,,,,,,,,0,0,6.13,0,0,9.33,0,0,4.58,0,0,3.48,,,
6/3/2022,6:00,Mini 2,11,60,76,8,,North,Brighton,,,,,,,,,,,,,,,,,,,0,0,6.46,0,0,7.32,0,0,10,0,0,10,,,
6/3/2022,6:00,Mini 2,11,50,76,8,,North,Brighton,,,,,,,,,,,,,,,,,,,0,0,10,0,0,10,0,0,10,0,0,10,,,
6/3/2022,6:00,Mini 2,11,40,76,8,,North,Brighton,,,,,,,,,,,,,,,,,,,7.65,1,10,10.54,1,10,8.78,1,10,3.88,1,10,,,
6/3/2022,6:00,Mini 2,11,30,76,8,,North,Brighton,,,,,,,,,,,,,,,,,,,14.63,1,7.68,13.63,1,10,7.05,1,10,11.45,1,10,,,
6/3/2022,20:00,Mini 2,12,300,76,8,,North,Cirrus,0,0,7.58,0,0,8.66,0,0,9.25,0,0,9.13,0,0,7.41,3,1,10,0,0,0,0,0,10,0,0,10,9.81,1,10,0,0,10
6/3/2022,20:00,Mini 2,12,290,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,10,0,0,9.03,0,0,7.58,0,0,7.13,0,0,2.48,0,0,7.13,0,0,10,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,280,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,9.44,0,0,6.65,0,0,10,0,0,7.89,0,0,10,0,0,7.89,0,0,9.62,0,0,9.06,1.58,1,10
6/3/2022,20:00,Mini 2,12,270,76,8,,North,Cirrus,0,0,9.29,0,0,8.96,0,0,10,0,0,10,0,0,10,0,0,4.99,0,0,10,0,0,4.99,0,0,8.84,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,260,76,8,,North,Cirrus,0,0,9.48,0,0,10,0,0,10,0,0,10,0,0,10,0,0,7.8,0,0,9.7,0,0,7.8,0,0,9.01,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,250,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,8.06,0,0,8.55,0,0,7.56,0,0,10,0,0,0,0,0,10,0,0,10,0,0,8.99,0,0,10
6/3/2022,20:00,Mini 2,12,240,76,8,,North,Cirrus,0,0,8.45,0,0,8.75,0,0,10,0,0,10,0,0,10,7.5,1,7.1,0,0,6.13,0,0,7.1,0,0,10,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,230,76,8,,North,Cirrus,0,0,10,0,0,9.05,0,0,10,0,0,9.05,0,0,10,0,0,6.33,0,0,10,0,0,6.33,0,0,10,0,0,10,0,0,6.15
6/3/2022,20:00,Mini 2,12,220,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,9.55,0,0,10,0,0,0,2.26,1,8.91,0,0,10,0,1,8.91,0,0,7.61,0,0,9.9,0,0,1.48
6/3/2022,20:00,Mini 2,12,210,76,8,,North,Cirrus,1.96,1,8.87,0,0,7.63,0,0,10,0,0,10,0,0,0,0,0,8.75,0,0,9.56,0,1,8.75,0,0,9.71,0,0,10,0,0,0
6/3/2022,20:00,Mini 2,12,200,76,8,,North,Cirrus,0,0,10,0,0,8.36,0,0,8.88,0,0,8.98,1.16,1,0,0,0,5.63,0,0,9.43,0,0,5.63,0,0,10,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,190,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,8.23,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,9.31,0,0,0
6/3/2022,20:00,Mini 2,12,180,76,8,,North,Cirrus,0,0,0.91,0,0,8.78,0,0,10,0,0,10,0,0,0,6.18,1,8.88,0,0,7,0,0,8.88,0,0,10,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,170,76,8,,North,Cirrus,0,0,9.69,0,0,10,0,0,8.2,0,0,10,0,0,3.33,0,0,9.69,0,0,8.66,0,0,9.69,0,0,10,0,0,10,0,0,10
6/3/2022,20:00,Mini 2,12,160,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,9.2,0,0,8.6,0,0,10,0,0,1.99,0,0,10,0,0,1.99,0,0,10,0,0,1.05,0,0,10
6/3/2022,20:00,Mini 2,12,150,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,10,0,0,10,5.86,1,4.99,0,0,6.79,0,0,10,0,0,6.79,0,0,0,0,0,0,0,0,10
6/3/2022,20:00,Mini 2,12,140,76,8,,North,Cirrus,3.01,1,8.56,2.16,1,10,0,0,10,0,0,6.73,0,0,10,0,0,10,0,0,8.33,0,0,10,0,0,0,0,0,6.53,0,0,9.97
6/3/2022,20:00,Mini 2,12,130,76,8,,North,Cirrus,0,0,10,0,0,8.83,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,0,0,10,3.81,1,8.62,0,0,10,0,0,0
6/3/2022,20:00,Mini 2,12,120,76,8,,North,Cirrus,0,0,3.3,0,0,8.08,0,0,10,0,0,10,0,0,1.75,0,0,8.28,0,0,10,0,0,10,0,0,10,0,0,0,0,0,2.2
6/3/2022,20:00,Mini 2,12,110,76,8,,North,Cirrus,1.25,1,10,0,0,10,0,0,8.18,0,0,10,0.65,1,10,3.15,1,10,3.18,1,8.25,0,0,10,0,0,0,0,0,0,0,0,10
6/3/2022,20:00,Mini 2,12,100,76,8,,North,Cirrus,0,0,10,0,0,10,0,0,10,0,0,10,0,0,8.21,2.7,1,9.01,0.65,1,8.51,5.55,1,10,0,0,10,12.6,1,0,0,0,2.15
